nome,vendedor,reviews,preco_antigo,preco_atual
Nome: Adaptador Conversor Cabo Displayport para Hdmi Alta Qualidade para Transferir Áudios e Vídeos em Poucos Passos Pc Notebook Suporta Resoluções Maiores do que QXGA marca Negro,Vendedor: não encontrado,Avaliação: 4.5 (202 reviews),Preço antigo: —,Preço atual: R$19
"Nome: Notebook Latitude 5400 14"" preto 256GB SSD - Intel Core i5 - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.799
Nome: Disco sólido interno Western Digital WD Green WDS100T3G0A 1TB verde,Vendedor: não encontrado,Avaliação: 4.8 (3731 reviews),Preço antigo: —,Preço atual: R$429
Nome: Cabo Hdmi Curvo 3 Metros Blindado Full Hd Tv Game Pc Notebook 90 Graus para painel de tv de parede Lojas Casa,Vendedor: não encontrado,Avaliação: 4.5 (19 reviews),Preço antigo: —,Preço atual: R$59
Nome: Fonte Carregador para notebook Lenovo Ideapad s145 110 320 310-15isk 20v 2.25a 45w pa-1455LN PA-1455Lb 510 520 710 720,Vendedor: não encontrado,Avaliação: 4.7 (96 reviews),Preço antigo: R$280,Preço atual: R$241
Nome: interno Crucial CT480BX500SSD1 480GB preto,Vendedor: não encontrado,Avaliação: 4.9 (2550 reviews),Preço antigo: —,Preço atual: R$248
"Nome: Notebook Inspiron 3530 15.6"" prateado 16GB de Ram - 1TB SSD - Intel Core i7",Vendedor: não encontrado,Avaliação: 4.7 (13 reviews),Preço antigo: —,Preço atual: R$6.499
"Nome: Notebook Latitude 3420 14"" preto 8GB de Ram - 256GB SSD - Intel Core i5 - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.549,Preço atual: R$2.421
Nome: Hd Externo 2tb Seagate Expansion Portátil 2000gb Usb 3.0 Cor Preto,Vendedor: Por MAUROSPBRGAMES,Avaliação: 4.9 (519 reviews),Preço antigo: R$639,Preço atual: R$590
"Nome: Notebook Dell, Lat 3490, Tela 14'', I5 7a Ger, 8gb, Ssd256gb - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.249,Preço atual: R$1.484
Nome: Notebook Lenovo Thinkpad T495 Ryzen 5 Pro Ram 8gb Ssd 256gb,Vendedor: Por Micro Livre,Avaliação: 5.0 (1 reviews),Preço antigo: R$2.499,Preço atual: R$1.574
Nome: Notebook Asus Zenbook S14 Oled Ux5406sa Intel Core Ultra 7 256v 16gb Ram 1tb Ssd Windows 11 Home Tela 14 Fhd 120hz Gray - Pz176w,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$9.999,Preço atual: R$8.929
Nome: Hub Usb 4 Portas Usb 3.0 5 Gbps Extensor Adaptador Computador Pc Notebook Pdo Store,Vendedor: não encontrado,Avaliação: 4.6 (63 reviews),Preço antigo: R$41,Preço atual: R$39
"Nome: Notebook Lenovo IdeaPad 1i Intel Core i7-1255U 16GB 512GB SSD Windows 11 Home 15.6"" 82VY000NBR",Vendedor: não encontrado,Avaliação: 4.8 (5557 reviews),Preço antigo: —,Preço atual: R$4.499
"Nome: Notebook ASUS Vivobook 15 M1502YA AMD Ryzen 7 5825U 16GB Ram 512GB SSD Linux KeepOS 15,6"" FHD Cool Silver - NJ612",Vendedor: Por Asus,Avaliação: 5.0 (1 reviews),Preço antigo: R$3.899,Preço atual: R$3.589
Nome: Placa Filha Usb Notebook Para Dell Latitude 3240 E3420,Vendedor: Por Bsz Tecnologia 2017,Avaliação: — (— reviews),Preço antigo: R$189,Preço atual: R$180
"Nome: Notebook Samsung Galaxy Book Go, Windows 11 Home, Snapdragon® 7c, 4gb, 128gb Ufs, 14'' Full Hd Led, 1.38kg Com Copilot Integrado",Vendedor: Por Samsung,Avaliação: 4.9 (31 reviews),Preço antigo: —,Preço atual: R$2.149
Nome: Notebook Core I5 Dell Latitude 16gb Ram 256gb Ssd M2,Vendedor: não encontrado,Avaliação: 4.1 (99 reviews),Preço antigo: —,Preço atual: R$2.598
Nome: Mouse Sem Fio Recarregável Wireless Optico Led Rgb 2.4ghz Bluetooth Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Casenn Preto,Vendedor: Por Casenn,Avaliação: 4.7 (3160 reviews),Preço antigo: —,Preço atual: R$24
Nome: Notebook Dell Inspiron I15-i120k-a15p I3 8gb 512gb 15.6 W11,Vendedor: não encontrado,Avaliação: 4.8 (1045 reviews),Preço antigo: —,Preço atual: R$3.499
"Nome: Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core I7, 16gb, 512gb Ssd, 15.6'' Full Hd Led, 1.55 Kg - Grafite",Vendedor: Por Samsung,Avaliação: 4.9 (424 reviews),Preço antigo: —,Preço atual: R$5.999
Nome: Webcam Camera Full Hd Zoom 1080p 360 Graus Videoconferencia Streamcam Web Cam Entrada Usb 2.0 Com Microfone- Dax Ilumine,Vendedor: não encontrado,Avaliação: 4.5 (702 reviews),Preço antigo: R$70,Preço atual: R$42
Nome: Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 16gb Ram 512gb Ssd Windows 11 Home Tela 16 Ips Fhd Silver - Mb763w,Vendedor: Por Asus,Avaliação: 4.9 (25 reviews),Preço antigo: —,Preço atual: R$5.699
"Nome: Notebook Ideapad 1i Intel Core i7 1255U, 12GB RAM, 512GB SSD, Linux, Tela 15,6"" HD 82VYS01000",Vendedor: não encontrado,Avaliação: 4.8 (5557 reviews),Preço antigo: —,Preço atual: R$4.199
Nome: Memória RAM ValueRAM Verde 4GB 1 Kingston KVR1333D3S9/4G 1.5V,Vendedor: não encontrado,Avaliação: 4.8 (2140 reviews),Preço antigo: —,Preço atual: R$48
"Nome: Notebook Positivo Vision I15 Lumina Bar, Core I3, 11th, 8gb 512gb Ssd, Tela 15 Polegadas, Full Hd Antirreflexo, Windows 11 - Cinza",Vendedor: não encontrado,Avaliação: 4.6 (33 reviews),Preço antigo: R$3.937,Preço atual: R$2.499
"Nome: Notebook Inspiron 3520 15.6"" negro 8GB de Ram - 256GB SSD - Intel Core i5",Vendedor: não encontrado,Avaliação: 4.4 (28 reviews),Preço antigo: —,Preço atual: R$3.950
"Nome: Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey",Vendedor: Por Info Store,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.599
Nome: Pafesa Tech Extensão Hub Cabo Usb 3.0 Alta Velocidade Adaptador Com 4 Portas Usb Para Mouse Teclado Notebook Pc,Vendedor: não encontrado,Avaliação: 4.6 (186 reviews),Preço antigo: R$31,Preço atual: R$26
Nome: Notebook Lenovo T490 Core I5 8365u 1.6ghz Ssd 256gb 16gb 8ª Cor Preto - Bom (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.499,Preço atual: R$1.699
Nome: Macbook Air M4 Chip 16gb 256ssd 2025 Midnight C/ Nota Fiscal,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$8.449
Nome: Teclado Para Notebook Asus X550ca X550c X750ja X552e Com Ç Cor Preto,Vendedor: Por NN Tecnologia,Avaliação: 5.0 (16 reviews),Preço antigo: R$55,Preço atual: R$52
"Nome: Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD) - Ouro",Vendedor: não encontrado,Avaliação: 4.9 (1056 reviews),Preço antigo: —,Preço atual: R$5.999
Nome: Notebook Lenovo T490 Core I5 8365u 1.6ghz Ssd 256gb 16gb 8ª Cor Preto - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.599,Preço atual: R$1.689
Nome: Acer Aspire 5 15.6 Fhd I7-12650h Ssd 256gb 8gb Linux Gutta Cor Gamut,Vendedor: Por Eshop,Avaliação: 4.8 (149 reviews),Preço antigo: R$4.899,Preço atual: R$3.640
Nome: Drive Gravador Leitor Cd/dvd Externo Usb 3.0 Slim Portátil Pc Notebook Knup KP-LE300,Vendedor: Por LOJA SANTA EFIGENIA,Avaliação: 4.7 (823 reviews),Preço antigo: —,Preço atual: R$90
Nome: Notebook Asus Zenbook 14 Oled Ux3405ma Intel Core Ultra 9 185h Ai 32gb Ram 1tb Ssd Windows 11 Home Tela 14 Blue - Pp809w,Vendedor: não encontrado,Avaliação: 4.2 (10 reviews),Preço antigo: R$11.599,Preço atual: R$9.743
Nome: Notebook Vaio Fe15 15.6 Fhd I3-1215u 8gb Ssd 256gb W11 Cinza,Vendedor: não encontrado,Avaliação: 4.8 (139 reviews),Preço antigo: R$3.023,Preço atual: R$2.720
Nome: Fonte Carregador Para Notebook Lenovo 20v 2.25a 45w Pino Fino 4.5mm x 3.0mm Compatível com Ideapad Yoga Voltagem De Entrada Bivolt (110v/220v),Vendedor: não encontrado,Avaliação: 4.8 (107 reviews),Preço antigo: —,Preço atual: R$59
Nome: Fonte Carregador Acer Aspire 3 15 A315-510p-34xc N23h4,Vendedor: não encontrado,Avaliação: 4.8 (62 reviews),Preço antigo: —,Preço atual: R$82
"Nome: Notebook ASUS TUF Gaming F15 Intel Core i7 13620H RTX4060 16GB RAM 512GB SSD Windows 11 Home Tela 165Hz Nivel IPS 15,6"" FHD Mecha Gray - FX507VV-HQ333W",Vendedor: Por Mercado Livre,Avaliação: 4.8 (22 reviews),Preço antigo: R$11.499,Preço atual: R$9.292
"Nome: Notebook Lg 15,6  Gram 8gb Ram - Ssd 512 Gb Intel Core I5 Titan Silver",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.599
Nome: Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook,Vendedor: Por Mobcom,Avaliação: 4.9 (29 reviews),Preço antigo: R$6.657,Preço atual: R$4.699
Nome: Notebook Dell Latitude 3420 Core I5 11ger 16gb 256gb Ssd,Vendedor: Por SLA Informatica,Avaliação: 3.7 (3 reviews),Preço antigo: —,Preço atual: R$3.399
Nome: Notebook Acer Aspire 5 Ryzen 7 Radeon 512gb 8gb Linux +ubook,Vendedor: Por Mobcom,Avaliação: 4.6 (13 reviews),Preço antigo: R$6.657,Preço atual: R$2.699
Nome: Notebook Lenovo Ideapad 1i I5 1235u 8gb 512gb Ssd Win11 Home,Vendedor: Por Eshop,Avaliação: 5.0 (2 reviews),Preço antigo: R$3.959,Preço atual: R$2.925
"Nome: Notebook Lg 15,6  Gram 8gb Ram - Ssd 512 Gb Intel Core I5 Titan Silver",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.599
"Nome: Pasta Térmica Implastec Ts Cold 1g, Espátula + Sachê Cleaner Cor Cinza",Vendedor: Por AGF EXPRESS,Avaliação: 4.7 (691 reviews),Preço antigo: —,Preço atual: R$28
Nome: Notebook Asus Tuf Gaming F16 Fx607vu Rtx4050 Intel Core 5 210h 8gb Ram 512gb Ssd Linux Keepos Tela Nível Ips 16 Led 144hz Gray - Rl054,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$8.499,Preço atual: R$6.089
Nome: Notebook Dell Latitude 5450 Ultra 5 135u 16gb 512ssd Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.826
Nome: Suporte Note Apoio Notebook Laptop Computador Mesa Universal Cor Preto,Vendedor: Por Hibo,Avaliação: 4.7 (392 reviews),Preço antigo: R$31,Preço atual: R$27
Nome: Suporte Note Apoio Notebook Laptop Computador Mesa Universal Cor Preto,Vendedor: não encontrado,Avaliação: 4.7 (392 reviews),Preço antigo: R$31,Preço atual: R$27
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0711h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.359,Preço atual: R$3.299
Nome: Carregador para Notebook Samsung Np300e4c Rv411 Rv415 Rv420 Voltagem De Entrada 19v,Vendedor: não encontrado,Avaliação: 4.9 (13 reviews),Preço antigo: R$57,Preço atual: R$46
Nome: MacBook Air M2 2022 midnight 16GB de Ram - 256GB SSD - Apple M,Vendedor: não encontrado,Avaliação: 4.9 (44 reviews),Preço antigo: —,Preço atual: R$6.799
"Nome: Notebook Latitude 5490 14"" preto 8GB de Ram - 256GB SSD - Intel Core i5",Vendedor: não encontrado,Avaliação: 4.2 (82 reviews),Preço antigo: R$2.999,Preço atual: R$2.789
Nome: Cooler Fan Compativel Notebook Lenovo Ideapad 330 - 15ikb,Vendedor: não encontrado,Avaliação: 4.8 (23 reviews),Preço antigo: R$68,Preço atual: R$52
"Nome: Notebook Asus Vivobook Go E1504ga Intel Core I3 N305 8gb Ram 512gb Ssd Linux Keepos Tela 15,6 Fhd Silver - Nj438",Vendedor: Por Asus,Avaliação: 4.8 (128 reviews),Preço antigo: R$2.799,Preço atual: R$2.411
Nome: Notebook Ultrafino Ideapad 1 R5 16gb 256gb Linux 82x5s00200,Vendedor: não encontrado,Avaliação: 4.9 (38 reviews),Preço antigo: —,Preço atual: R$2.899
Nome: Memória RAM ValueRAM 4GB Kingston KVR16LS11/4 PC3L-12800 CL11 1600MHz,Vendedor: não encontrado,Avaliação: 4.8 (1210 reviews),Preço antigo: —,Preço atual: R$37
Nome: Mesa Suporte Para Notebook Dobrável Cama Sofá Articulada Cor Preto,Vendedor: Por Conceito Vintage,Avaliação: 4.7 (66 reviews),Preço antigo: R$75,Preço atual: R$59
Nome: Mesa Suporte Para Notebook Mesinha Dobrável Articulavél Cama Home Office Sofá Marrom Marca Kururuá,Vendedor: Por Conceito Vintage,Avaliação: 4.8 (20 reviews),Preço antigo: R$75,Preço atual: R$57
Nome: Suporte The Visionaries Gamer Notebook Base Com 4 Coolers Fans Ventoinhas Potentes Mesa Projetada Laptop Até 19 Polegadas 2 Usb Com Painel De Controle Ajuste De Velocidade Ventilação Ultra Silenciosa,Vendedor: não encontrado,Avaliação: 4.7 (203 reviews),Preço antigo: R$115,Preço atual: R$105
"Nome: Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 4gb Ram 256gb Ssd Linux Keepos Tela 15,6 Led Fhd Silver - Nj1726",Vendedor: Por Asus,Avaliação: 4.6 (22 reviews),Preço antigo: R$2.699,Preço atual: R$2.321
Nome: Macbook Pro 14'' M4 16 Gb 01 Tb Ssd Space Black -prt Entrega,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$15.495
Nome: Caixinha De Som Para Pc Com Entrada P2 Usb Led Cor Preto Eduimports,Vendedor: Por LOJA SANTA EFIGENIA,Avaliação: 4.7 (1318 reviews),Preço antigo: —,Preço atual: R$36
Nome: Notebook Gamer Lenovo Loq-e Ci5-12450 Rtx3050 512gb 16gb W11 Luna Grey,Vendedor: Por Mobcom,Avaliação: 4.9 (76 reviews),Preço antigo: R$5.571,Preço atual: R$4.899
"Nome: Notebook Asus Vivobook 15 Core I5 8gb 256ssd W11 15,6 Prata Cor Prata metálico",Vendedor: não encontrado,Avaliação: 4.8 (56 reviews),Preço antigo: —,Preço atual: R$2.999
Nome: Cabo Adaptador Displayport Vga Conversor Vídeo Para Dell Hp - Conectar Monitores E Projetores - Suporta Resoluções De Até 1920 X 1080 - Pc Notebook Tv Televisão Plug & Play Marca Davely,Vendedor: não encontrado,Avaliação: 4.5 (104 reviews),Preço antigo: —,Preço atual: R$19
Nome: Notebook Dell Latitude 7490 I7 8° 16gb Ssd 512gb Win 11,Vendedor: não encontrado,Avaliação: 4.2 (5 reviews),Preço antigo: —,Preço atual: R$2.871
Nome: Notebook Dell Inspiron I15-i120k-a10p 15.6 I3 8gb 256gb W11,Vendedor: Por Dell,Avaliação: 4.8 (1185 reviews),Preço antigo: R$3.149,Preço atual: R$2.849
Nome: Fonte Carregador Para Notebook E Netbook Dell 19.5v 2.31a 45w Plug Fino 4.5mm X 3.0mm Compatível Com Inspiron Latitude Vostro Xps La45nm140 Bivolt,Vendedor: não encontrado,Avaliação: 4.8 (37 reviews),Preço antigo: —,Preço atual: R$48
Nome: Notebook I5 10gen Ssd 256gb 32gb Tela Touch Fhd Hdmi Usb-c N,Vendedor: Por INFO OUTLET,Avaliação: 5.0 (3 reviews),Preço antigo: R$3.999,Preço atual: R$2.799
Nome: Notebook Dell Latitude 3410 Core I5 10ger 16gb 240ssd Win 11 Cor Cinza - Bom (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.099
Nome: Base Suporte Ergonômico ajustável notebook tables dobrável,Vendedor: não encontrado,Avaliação: 3.9 (390 reviews),Preço antigo: R$29,Preço atual: R$19
Nome: Notebook Motion C4500d 14 Cinza-escuro 500gb Hdd Intel Celeron - Linux,Vendedor: Por Positivo,Avaliação: 2.7 (7 reviews),Preço antigo: R$2.549,Preço atual: R$1.199
"Nome: Notebook ASUS Vivobook 15 X1504VA Intel Core i5 1334U 16Gb Ram 1TB SSD Linux KeepOS Intel Iris Xe Tela 15,6"" LED FHD Silver NJ2247",Vendedor: não encontrado,Avaliação: 4.5 (11 reviews),Preço antigo: R$3.899,Preço atual: R$3.399
Nome: Luz de videoconferencia Led Iluminação Fotográfica Noturna Com Clip Portátil Celular E Notebook Reunião Online Fotos e Videos Preto Knimp,Vendedor: não encontrado,Avaliação: 4.5 (223 reviews),Preço antigo: R$42,Preço atual: R$32
"Nome: Notebook Asus Vivobook Go 15 E1504ga Intel Core I3 N305 4gb Ram 128gb Ssd Windows 11 Tela 15,6 Fhd Silver - Nj440w",Vendedor: Por Asus,Avaliação: 4.8 (338 reviews),Preço antigo: R$2.599,Preço atual: R$2.209
Nome: Fonte Carregador Para Lenovo Thinkpad E14 Gen 2 65w,Vendedor: não encontrado,Avaliação: 4.6 (1298 reviews),Preço antigo: R$106,Preço atual: R$79
Nome: Receptor de Música Sem Fio Bluetooth P2 USB Adaptador Áudio Portátil AL-A155 Preto Compatível com Som Automotivo Caixa de Som Fone de Ouvido Entrada Auxiliar Rádio Veicular Notebook Bahrein,Vendedor: não encontrado,Avaliação: 3.7 (954 reviews),Preço antigo: —,Preço atual: R$19
Nome: Notebook Dell Latitude 5440 Core I7 13th 32gb Ram 512gb Ssd,Vendedor: não encontrado,Avaliação: 4.0 (1 reviews),Preço antigo: —,Preço atual: R$6.249
"Nome: Notebook Asus X515ja-br2750w I3 4gb 256gb Ssd 15,6'' W11 Cor Cinza",Vendedor: não encontrado,Avaliação: 4.8 (1053 reviews),Preço antigo: —,Preço atual: R$2.690
Nome: Hub Usb 8 Portas Usb 3.0 5 Gbps Extensor Adaptador Usb 3.0 Computador Pc Notebook Pdo Store,Vendedor: não encontrado,Avaliação: 4.6 (63 reviews),Preço antigo: R$97,Preço atual: R$59
Nome: Notebook Dell Inspiron 5440 Core 7 150u 16gb 512ssd Mx570a Cor Prateado,Vendedor: não encontrado,Avaliação: 5.0 (3 reviews),Preço antigo: R$6.616,Preço atual: R$5.888
Nome: Notebook Dell Latitude 5490 Core I5 8th 16gb Ram 256gb Ssdm,Vendedor: não encontrado,Avaliação: 4.2 (82 reviews),Preço antigo: —,Preço atual: R$2.468
Nome: Kit 10 Cabo Força Energia Fonte Notebook Tripolar Padrão Br,Vendedor: Por Brasiliana Tech,Avaliação: 4.7 (90 reviews),Preço antigo: —,Preço atual: R$61
"Nome: Notebook Acer TravelMate Intel® Core™ i7–1355U de 13ª Geração 16GB RAM 512SSD Windows 11 Pro 14"" WUXGA TMP214-55-70G2",Vendedor: não encontrado,Avaliação: 4.8 (8 reviews),Preço antigo: —,Preço atual: R$4.900
Nome: Memória Ram Notebook 32gb Ddr5 5200mhz Ultra Link Dominator,Vendedor: Por Ultra Conectado,Avaliação: 5.0 (8 reviews),Preço antigo: R$1.126,Preço atual: R$675
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0711h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.359,Preço atual: R$3.299
"Nome: Notebook Vaio Fe16 Amd Ryzen 7 5825u Linux 8gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite Vjfe69f11xb0321h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 4.7 (7 reviews),Preço antigo: R$4.299,Preço atual: R$3.249
Nome: Hub Usb 4 Portas Usb 3.0 5 Gbps Extensor Adaptador Usb 3.0 Computador Pc Notebook Chrome Technology,Vendedor: Por Chrome Technology,Avaliação: 4.8 (1090 reviews),Preço antigo: R$34,Preço atual: R$22
"Nome: Notebook Latitude 3400-5400-5490 14"" cinza 16GB de Ram 512GB SSD Intel Core i5",Vendedor: não encontrado,Avaliação: 4.1 (99 reviews),Preço antigo: —,Preço atual: R$3.299
"Nome: MacBook Pro A2141 16"" prata 1TB SSD - Intel Core i9 - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$6.950,Preço atual: R$6.602
Nome: Teclado Para Notebook X451 X451c X451ca X451e X451m X451m Cor Preto,Vendedor: Por NN Tecnologia,Avaliação: 5.0 (4 reviews),Preço antigo: R$57,Preço atual: R$54
"Nome: Apple MacBook Pro A2992 14"" space black 18GB de Ram - 512GB SSD M3",Vendedor: não encontrado,Avaliação: 5.0 (9 reviews),Preço antigo: —,Preço atual: R$13.399
Nome: Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Davely Preto,Vendedor: não encontrado,Avaliação: 4.8 (3086 reviews),Preço antigo: R$29,Preço atual: R$24
"Nome: Notebook Vaio F14, 13ª Gen Intel Core I7, 16gb 512gb Ssd, 14 Full Hd Antirreflexo, Windows 11 Home, Warm White, Desbloqueio Facial E Por Digital, Teclado Retroiluminado B1011w",Vendedor: Por Vaio,Avaliação: 5.0 (3 reviews),Preço antigo: R$7.999,Preço atual: R$6.399
"Nome: Notebook Positivo Q464c Atom 4gb 64gb Ssd 14,1'' Vermelho Windows 10",Vendedor: não encontrado,Avaliação: 4.0 (853 reviews),Preço antigo: —,Preço atual: R$1.399
Nome: Carregador Para Lenovo Ideapad 3i 15iml05 20v 3.25a 65w Novo,Vendedor: não encontrado,Avaliação: 4.8 (1263 reviews),Preço antigo: —,Preço atual: R$59
Nome: Carregador P/ Notebook Lenovo Ideapad S145 15api 81v70004br,Vendedor: não encontrado,Avaliação: 4.8 (6276 reviews),Preço antigo: R$106,Preço atual: R$59
Nome: Fonte Para Dell 19.5v 65w Inspiron 15 5000 (5566) Plug Fino,Vendedor: não encontrado,Avaliação: 4.6 (84 reviews),Preço antigo: R$197,Preço atual: R$129
"Nome: Notebook Vaio F14, 13ª Gen Intel Core I7, 16gb 512gb Ssd, 14 Full Hd Antirreflexo, Windows 11 Home, Warm White, Desbloqueio Facial E Por Digital, Teclado Retroiluminado B1011w",Vendedor: Por Vaio,Avaliação: 5.0 (3 reviews),Preço antigo: R$7.999,Preço atual: R$6.399
"Nome: Notebook Positivo Q464c Atom 4gb 64gb Ssd 14,1'' Vermelho Windows 10",Vendedor: não encontrado,Avaliação: 4.0 (853 reviews),Preço antigo: —,Preço atual: R$1.399
Nome: Fonte Carregador Notebook Acer 19v 3.42a 65w Cor Preto,Vendedor: não encontrado,Avaliação: 4.7 (524 reviews),Preço antigo: —,Preço atual: R$45
"Nome: Notebook Asus Vivobook Go 15 E510ka Intel Celeron Dual Core N4500 4gb Ram 128gb Emmc Windows 11 Home 15,60 Hd Rosa - Br833ws",Vendedor: Por Asus,Avaliação: 4.7 (620 reviews),Preço antigo: R$2.099,Preço atual: R$1.700
"Nome: Apple MacBook Pro A2251 (Mid 2020) 13"" - 512 GB de SSD - Cinza-espacial - Bom (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.099
Nome: Chave De Precisão Elétrica Manutenção Celular Notebook E Pc 28 Peças Exbom,Vendedor: Por LOJA SANTA EFIGENIA,Avaliação: 4.7 (261 reviews),Preço antigo: —,Preço atual: R$82
Nome: Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook,Vendedor: Por Mobcom,Avaliação: 4.9 (29 reviews),Preço antigo: R$6.657,Preço atual: R$4.699
Nome: Fonte Carregador Para Lenovo Thinkpad E14 Gen 2 65w,Vendedor: não encontrado,Avaliação: 4.6 (1298 reviews),Preço antigo: R$106,Preço atual: R$79
Nome: Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Davely Preto,Vendedor: não encontrado,Avaliação: 4.8 (3086 reviews),Preço antigo: R$29,Preço atual: R$24
"Nome: Notebook Latitude Dell Latitude 5400 14"" cinza 16GB de Ram - 256GB SSD - Intel Core i5",Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$2.672
Nome: Notebook HP 15-fd0023dx 15.6 Fhd Touch de 256 GB/8 GB I3 W11 - prata,Vendedor: não encontrado,Avaliação: 4.7 (3 reviews),Preço antigo: —,Preço atual: R$3.499
Nome: Case Para Hd Slim Externo Usb 3.0 Computador Ssd Hdd Sata 2.5 Notebook Pc Ps4 Transparente,Vendedor: não encontrado,Avaliação: 4.8 (684 reviews),Preço antigo: —,Preço atual: R$20
"Nome: Notebook Gamer Legion 5 Intel Core i7-14650HX 16GB 512GB SSD RTX4060 8GB W11Home 16"" WQXGA 83EW0002BR",Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$10.499
"Nome: Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 16GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",Vendedor: Por Samsung,Avaliação: 4.9 (1984 reviews),Preço antigo: —,Preço atual: R$4.699
"Nome: Notebook VAIO FE15 Intel Core i5 12th 16GB 512GB SSD Tela 15,6'' Full HD Antirreflexo Linux Cinza Grafite VJFE54F11X B2611H",Vendedor: Por Vaio,Avaliação: 4.1 (10 reviews),Preço antigo: R$4.599,Preço atual: R$3.599
Nome: Fonte Carregador P/ Lenovo Modelo Adlx65clgb2a 20v 3.25a 65w,Vendedor: não encontrado,Avaliação: 4.9 (63 reviews),Preço antigo: R$109,Preço atual: R$59
Nome: Carregador Para Dell Inspiron 15 3000 Modelo La45nm140 45w,Vendedor: não encontrado,Avaliação: 4.6 (155 reviews),Preço antigo: —,Preço atual: R$54
Nome: Hd Externo 2tb Seagate Expansion Portátil 2000gb Usb 3.0 Cor Preto,Vendedor: Por MAUROSPBRGAMES,Avaliação: 4.9 (519 reviews),Preço antigo: R$639,Preço atual: R$590
Nome: Mousepad Grande Preto 90x40 Deskpad Couro Antiderrapante Mesa Computador Notebook Eddias,Vendedor: Por Eddias,Avaliação: 4.8 (5088 reviews),Preço antigo: R$99,Preço atual: R$69
"Nome: MacBook Air M1 2020 13"" ouro 8GB de Ram - 256GB SSD - Apple M",Vendedor: não encontrado,Avaliação: 4.9 (238 reviews),Preço antigo: —,Preço atual: R$6.000
"Nome: Notebook Vaio Fe15 Intel I5 1235u 8gb 512gb Ssd Linux 15,6''",Vendedor: Por Eshop,Avaliação: 4.5 (2 reviews),Preço antigo: R$4.950,Preço atual: R$2.890
