nome,vendedor,reviews,preco_antigo,preco_atual
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD",Vendedor: Por Loi Brasil,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.666,Preço atual: R$3.299
"Nome: Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U, Windows 11 Home, 8GB, 256GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",Vendedor: Por Vikings,Avaliação: 4.9 (1356 reviews),Preço antigo: R$5.712,Preço atual: R$3.899
Nome: Notebook Lenovo Loq 15irx9 Intel Core i7-13650hx 16gb 512gb Ssd Rtx 4050 Windows 11 15.6 - 83kh0003br Luna Grey,Vendedor: Por Lenovo,Avaliação: 4.9 (14 reviews),Preço antigo: R$8.199,Preço atual: R$7.149
"Nome: Bloco Rhodia Edição 90 Anos & Paper People 8,3x11,8cm 80 Fls",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$29
"Nome: Notebook Positivo Vision I15 Lumina Bar, Core I3, 11th, 8gb 512gb Ssd, Tela 15 Polegadas, Full Hd Antirreflexo, Windows 11 - Cinza",Vendedor: não encontrado,Avaliação: 4.6 (33 reviews),Preço antigo: —,Preço atual: R$2.499
"Nome: Bloco Rhodia Edição 90 Anos & Paper People 10,3x14,6cm 80fls",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$34
Nome: Notebook Lenovo LOQ-e 15iax9e Intel Core i7-12650HX 16gb 512gb SSD RTX 4050 Windows 11 15.6 - 83me0002br Luna Grey,Vendedor: Por Lenovo,Avaliação: 4.7 (7 reviews),Preço antigo: R$7.199,Preço atual: R$6.284
Nome: Notebook Lenovo ThinkBook 14 G6 Intel Core i7-13700H 16GB 512GB SSD Windows 11 - 21NQ000HBR Arctic Grey,Vendedor: Por Lenovo,Avaliação: 5.0 (7 reviews),Preço antigo: —,Preço atual: R$5.934
Nome: Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd,Vendedor: Por Carrefour,Avaliação: 4.8 (256 reviews),Preço antigo: R$4.999,Preço atual: R$4.299
Nome: Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook,Vendedor: Por Mobcom,Avaliação: 4.8 (19 reviews),Preço antigo: R$6.657,Preço atual: R$4.699
Nome: Notebook Positivo Vision C15 Lumina Bar Celeron 8gb 128gb Emmc 15 Hd Linux - Cinza,Vendedor: Por 123 Comprou,Avaliação: — (— reviews),Preço antigo: R$3.123,Preço atual: R$1.664
Nome: Netbook 2 Em 1 Tablet Intel Atom Memoria 2gb Windows E Hdmi Cor Branco - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$559
Nome: Notebook Lenovo Ideapad 1 Amd Ryzen 5 8gb 512gb Windows 11,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$2.999,Preço atual: R$2.819
Nome: Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 16gb Ram 512gb Ssd Windows 11 Home Tela 16 Ips Fhd Silver - Mb763w,Vendedor: Por Asus,Avaliação: 4.9 (25 reviews),Preço antigo: R$5.699,Preço atual: R$4.330
Nome: Notebook Hp 256 G8 Intel I5-10a 8gb 256gb Latitude Vostro Cinza (Recondicionado),Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$1.929
"Nome: Notebook Vaio Fe16 Amd Ryzen 7-5825u Windows 11 Home 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0211h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 5.0 (7 reviews),Preço antigo: R$5.999,Preço atual: R$5.229
Nome: Notebook Lenovo Ideapad Slim 3 15irh10 Intel Core i7-13620h 24gb 512gb Ssd Windows 11 15.3 - 83ns0008br Luna Grey,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.769
Nome: Notebook Vaio Fe15 Amd Ryzen 5 8gb Ram 256gb Windows 11 Home Cor Cinza,Vendedor: não encontrado,Avaliação: 4.8 (81 reviews),Preço antigo: R$3.563,Preço atual: R$3.076
Nome: Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite,Vendedor: não encontrado,Avaliação: 4.9 (4423 reviews),Preço antigo: R$6.699,Preço atual: R$3.299
"Nome: Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0221h - - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 4.8 (37 reviews),Preço antigo: R$4.999,Preço atual: R$3.799
"Nome: Dell Latitude 3490 16 GB RAM 256 GB SSD Processador Intel Core i7 Windows 11 Cor Preto 14"" - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.199
Nome: Macbook Pro A2251 2020 13  16gb Ram 512gb Ssd Space Gray,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.399
Nome: Notebook Acer Aspire 5 Intel Core I3 Linux 4gb 256gb Sdd 14,Vendedor: Por 2Eletro,Avaliação: 4.6 (425 reviews),Preço antigo: R$2.999,Preço atual: R$2.399
"Nome: Notebook Dell Inspiron 3530 cinza de 15,6"", Intel Core i7 1355U 16 GB de RAM, SSD de 512 GB, NVIDIA GeForce MX550 120 Hz 1920x1080px Windows 11 Home - Bom (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$5.500,Preço atual: R$4.565
Nome: Notebook HP 15-fd0023dx 15.6 Fhd Touch de 256 GB/8 GB I3 W11 - prata,Vendedor: não encontrado,Avaliação: 4.7 (3 reviews),Preço antigo: —,Preço atual: R$3.399
Nome: Notebook Gamer Lenovo Loq-e Ci5-12450 Rtx3050 512gb 16gb W11 Luna Grey,Vendedor: Por Mobcom,Avaliação: 4.9 (76 reviews),Preço antigo: R$5.571,Preço atual: R$4.899
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.7 (49 reviews),Preço antigo: R$3.899,Preço atual: R$2.865
"Nome: Notebook Dell, Lat 3490, Tela 14'', I5 7a Ger, 8gb, Ssd256gb - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.249,Preço atual: R$1.484
Nome: Notebook Asus Vivobook Go 15 Intel Celeron 4gb 128gb Wind11,Vendedor: não encontrado,Avaliação: 4.3 (9 reviews),Preço antigo: —,Preço atual: R$1.799
Nome: Notebook Acer Aspire 5 Amd Ryzen 7 15.6 Amd Radeon 512gb 8gb,Vendedor: Por Mobcom,Avaliação: 4.8 (13 reviews),Preço antigo: R$3.675,Preço atual: R$2.999
Nome: Notebook Lenovo Ideapad 1 Amd Ryzen 3 8gb 256gb Windows 11,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$2.599,Preço atual: R$2.449
Nome: Notebook Hp Probook 640 G8 Core I5-1145g7 16gb Ssd 512gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.327
Nome: Notebook Dell Latitude 3410 Core I5 10ger 8gb 240ssd Win 11 Cor Cinza - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.183
Nome: Notebook Acer Gamer Nitro V15 Intel Core I7 13ª Ger. 16gb 512ssd Rtx3050 Com 6gb Gddr6 Nvidia Geforce Linux Gutta ANV15-51-73E9,Vendedor: não encontrado,Avaliação: 4.8 (168 reviews),Preço antigo: —,Preço atual: R$6.359
"Nome: Notebook Vaio Fe16 Amd Ryzen 7 5825u Linux 8gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite Vjfe69f11xb0321h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 4.7 (7 reviews),Preço antigo: R$4.299,Preço atual: R$3.249
"Nome: Notebook Inspiron 3530 15.6"" preto 16GB de Ram - 512GB SSD - Intel Core i5",Vendedor: Por Mercado Vendeu,Avaliação: 4.6 (11 reviews),Preço antigo: —,Preço atual: R$4.050
"Nome: Notebook Asus Vivobook Go 15 E1504ga Intel Core I3 N305 4gb Ram 128gb Ssd Windows 11 Tela 15,6 Fhd Silver - Nj440w",Vendedor: Por Asus,Avaliação: 4.8 (335 reviews),Preço antigo: R$2.599,Preço atual: R$2.239
Nome: Notebook Lenovo Ideapad 1 R5-7520u 8gb 512gb Ssd Linux 15.6,Vendedor: Por Lenovo,Avaliação: 4.8 (26 reviews),Preço antigo: R$2.699,Preço atual: R$2.559
Nome: Notebook Dell Latitude 3410 Core I7 10th 16gb 256gb Ssd Nvme Cor Cinza - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: R$3.499,Preço atual: R$2.799
Nome: Notebook Lenovo Thinkpad P53 I7 9a Ger 32gb 256gb Nvme + 1tb Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$4.234,Preço atual: R$3.599
"Nome: Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 8gb Ram 256gb Ssd Windows 11 Home Intel Iris Xe Tela 15,6 Led Fhd Silver - Nj1738w",Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$3.399,Preço atual: R$2.942
"Nome: Notebook Vaio F14, 13ª Gen Intel Core I7, 16gb 512gb Ssd, 14 Full Hd Antirreflexo, Windows 11 Home, Warm White, Desbloqueio Facial E Por Digital, Teclado Retroiluminado B1011w",Vendedor: Por Vaio,Avaliação: 5.0 (2 reviews),Preço antigo: R$7.999,Preço atual: R$6.559
Nome: Notebook Dell Latitude 3420 Core I7 1165g7  11a 512gb 16gb Cinza (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.897
Nome: Notebook Dell Latitude Intel I3-10110 Ram 8gb Ssd 480gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.559
Nome: Notebook Vaio C14 I3-6006u Memória 8gb Hd De 1tb Tela 14'',Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.109
Nome: Notebook Lenovo Lenovo V14 Amd Ryzen 5 8gb 256gb W11,Vendedor: Por Lenovo,Avaliação: 5.0 (2 reviews),Preço antigo: R$2.899,Preço atual: R$2.529
Nome: Notebook Hp 840 G7 I5 10a Geração - 8gb Ram - Ssd 240gb W11,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.999,Preço atual: R$1.949
"Nome: Notebook ASUS TUF Gaming A15 FA506NFR RTX 2050 AMD Ryzen 7 7435HS 16Gb Ram 512Gb SSD Windows 11 Home Tela 144Hz nivel IPS 15,6"" FHD Graphite Black - HN060W",Vendedor: não encontrado,Avaliação: 4.7 (20 reviews),Preço antigo: R$6.199,Preço atual: R$5.569
Nome: MacBook Air M2 2022 midnight 16GB de Ram - 256GB SSD - Apple M,Vendedor: não encontrado,Avaliação: 5.0 (34 reviews),Preço antigo: —,Preço atual: R$6.861
Nome: Notebook Lenovo Thinkpad T14 Intel Core I5 10ager 16gb 256gb,Vendedor: não encontrado,Avaliação: 5.0 (5 reviews),Preço antigo: —,Preço atual: R$1.969
Nome: Notebook Hp 256r G9 Ci3 15.6  Uhd Graphics 256gb Ssd 8gb W11 Cinza-escuro,Vendedor: Por HP,Avaliação: 4.8 (12 reviews),Preço antigo: R$3.399,Preço atual: R$2.599
Nome: Apple Macbook Pro 14 Chip M4 16gb 512ssd 2024,Vendedor: não encontrado,Avaliação: 5.0 (7 reviews),Preço antigo: —,Preço atual: R$14.449
Nome: Notebook Lenovo V14 G4 Iru Intel Core I3 8gb 256gb W11 Pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$3.499,Preço atual: R$3.059
"Nome: Notebook Asus Vivobook Go 15 E510ka Intel Celeron Dual Core N4500 4gb Ram 128gb Emmc Windows 11 Home 15,60 Hd Rosa - Br833ws",Vendedor: Por Asus,Avaliação: 4.7 (611 reviews),Preço antigo: R$2.099,Preço atual: R$1.700
Nome: Notebook Lenovo V14 G4 Iru Intel Core I7 16gb 512gb W11 14,Vendedor: Por Lenovo,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.899,Preço atual: R$4.519
"Nome: Notebook Lenovo Ideapad 1 Intel Core i3 1215U 4gb Ram 128gb Ssd Linux Tela 15,6"" Intel Uhd Graphics 82VYS01100",Vendedor: não encontrado,Avaliação: 4.8 (637 reviews),Preço antigo: R$3.051,Preço atual: R$2.528
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD",Vendedor: Por Loi Brasil,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.666,Preço atual: R$3.299
Nome: Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd,Vendedor: Por Carrefour,Avaliação: 4.8 (256 reviews),Preço antigo: R$4.999,Preço atual: R$4.299
Nome: Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook,Vendedor: Por Mobcom,Avaliação: 4.8 (19 reviews),Preço antigo: R$6.657,Preço atual: R$4.699
Nome: Notebook Lenovo E14 Intel Core Ultra 7 155u 32gb 1tb Ssd M2 Preto (Recondicionado),Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$7.999,Preço atual: R$4.319
"Nome: Dell Xps 13 9370, Core I7, 16gb Ram, 512gb Ssd, Touch 4k",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$3.199,Preço atual: R$2.815
Nome: Apple Macbook Pro 14 Chip M4 16gb 512gb A3112 2024 Preto-espacial,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$14.999
Nome: Notebook Intel Core I7 Dell Ram 16gb Ssd M2 512gb Windows 11 Preto,Vendedor: Por Canal Eletro,Avaliação: 5.0 (6 reviews),Preço antigo: —,Preço atual: R$2.999
Nome: Notebook Lenovo V15 G4 Intel Core I5 16gb 512gb W11pro 15.6,Vendedor: Por Lenovo,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$4.454
Nome: Notebook Lenovo T480 Core I5-8ªth 16gb Ssd 240gb Tela Hd Cor Black - Bom (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.708
Nome: Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite,Vendedor: não encontrado,Avaliação: 4.9 (4423 reviews),Preço antigo: R$6.699,Preço atual: R$3.299
"Nome: Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0221h - - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 4.8 (37 reviews),Preço antigo: R$4.999,Preço atual: R$3.799
Nome: Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox Pc+giftcard R$50,Vendedor: Por Mobcom,Avaliação: 4.8 (40 reviews),Preço antigo: R$6.656,Preço atual: R$4.999
Nome: Notebook Lenovo ThinkBook 14 G6 Intel Core i5-13420H 16GB 512GB SSD Windows 11 - 21NQ000PBR Arctic Grey,Vendedor: Por Lenovo,Avaliação: 5.0 (7 reviews),Preço antigo: R$5.399,Preço atual: R$4.709
Nome: Notebook Asus Zenbook S14 Core Ultra7 258v 32gb 1tb Ssd W11,Vendedor: Por Fast Shop,Avaliação: 5.0 (2 reviews),Preço antigo: R$13.999,Preço atual: R$10.317
"Nome: Notebook Latitude 5490 14"" preto 8GB de Ram - 256GB SSD - Intel Core i5",Vendedor: não encontrado,Avaliação: 4.2 (82 reviews),Preço antigo: —,Preço atual: R$2.299
Nome: Notebook Acer Aspire 5 A515-45-R36L Ryzen 7 15.6 Radeon 512gb 12gb Linux,Vendedor: não encontrado,Avaliação: 4.9 (988 reviews),Preço antigo: —,Preço atual: R$3.298
Nome: Notebook Dell Latitude 3410 Core I3 10ger 8gb 240gb Ssd,Vendedor: não encontrado,Avaliação: 4.0 (1 reviews),Preço antigo: —,Preço atual: R$2.499
Nome: Notebook Precision 7540 Xeon 16gb Ddr4 Ssd 512gb Nvidia 4gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$3.799,Preço atual: R$2.849
Nome: Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox + Gift Card R$50,Vendedor: Por Mobcom,Avaliação: 5.0 (13 reviews),Preço antigo: R$6.656,Preço atual: R$4.999
Nome: Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox + Gift Card R$50,Vendedor: Por Mobcom,Avaliação: 4.9 (10 reviews),Preço antigo: R$6.999,Preço atual: R$5.299
Nome: Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza,Vendedor: Por Positivo,Avaliação: 4.5 (460 reviews),Preço antigo: R$2.099,Preço atual: R$1.399
"Nome: Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD) - Prata",Vendedor: não encontrado,Avaliação: 4.9 (1041 reviews),Preço antigo: —,Preço atual: R$5.899
"Nome: Notebook ASUS X515KA Intel Celeron Dual Core N4500 4GB Ram 128GB SSD Windows 11 Home 15,6 HD Grey EJ303WS",Vendedor: Por Siberiano,Avaliação: 4.7 (410 reviews),Preço antigo: R$2.499,Preço atual: R$2.254
Nome: Notebook Dell Latitude 5420 I7 11o Geração 16gb Ssd 256gb,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$2.790
Nome: Notebook Lenovo Ideapad Slim 3 15irh10 Intel Core i7-13620h 16gb 512gb Ssd Linux 15.3 - 83nss00100 Luna Grey,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$4.599,Preço atual: R$4.019
Nome: Notebook Lenovo Ideapad 1 Amd Ryzen 5 8gb 512gb Windows 11,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.629
Nome: Notebook Motion Gray 14'' Q4128c 128g 4gb Ram W10 Positivo Cor Cinza,Vendedor: não encontrado,Avaliação: 4.1 (2657 reviews),Preço antigo: —,Preço atual: R$1.649
Nome: Notebook Lenovo Ideapad Slim 3 Intel Core I5 8gb 512gb Linux,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$3.199,Preço atual: R$2.949
Nome: Macbook Air de 13 polegadas: chip SSD M4 de 256 GB azul celeste azul,Vendedor: não encontrado,Avaliação: 4.9 (8 reviews),Preço antigo: —,Preço atual: R$7.799
Nome: Notebook Lenovo Thinkpad T480 I5-8º 8gb 240gb Ssd Vitrine Cor Black - Bom (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.499,Preço atual: R$1.549
Nome: Notebook Asus Vivobook 16 X1607qa Snapdragon X1 26 100 16gb Ram 1tb Ssd Windows 11 Home Tela 16 Fhd Silver - Mb092w,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$5.799,Preço atual: R$5.149
Nome: Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite,Vendedor: Por Samsung,Avaliação: 4.9 (4423 reviews),Preço antigo: R$6.699,Preço atual: R$3.299
"Nome: Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 16gb Ram 512gb Ssd Linux Keepos Tela 15,60 Fhd Quiet Blue - Nj931",Vendedor: não encontrado,Avaliação: 4.8 (251 reviews),Preço antigo: —,Preço atual: R$3.310
"Nome: Notebook Ultra, Linux, 15,6 Pol. HD, Intel Celeron, 240GB SSD/ 8GB RAM, Cinza Escovado - UB262",Vendedor: não encontrado,Avaliação: 4.5 (211 reviews),Preço antigo: —,Preço atual: R$1.418
Nome: Apple Macbook Air M4 13 16gb 256gb Ssd Garantia Apple Nf-e,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$8.356
Nome: Notebook Lenovo Thinkbook 14 Intel Core I7 32gb 1tb W11pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$7.899,Preço atual: R$7.329
Nome: Notebook Lenovo V14 G4 Iru Intel Core I3 8gb 256gb W11 Pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$3.499,Preço atual: R$3.229
Nome: Notebook Hp 256r G9 Intel I5 15.6 256+16gb Intel Iris X W11,Vendedor: Por HP,Avaliação: — (— reviews),Preço antigo: R$9.509,Preço atual: R$3.324
Nome: Notebook Lenovo Thinkpad T14 Gen 1 Core I7 16gb Ram 256 Ssd Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.390
"Nome: Notebook ASUS TUF Gaming F15 FX507VV RTX4060 Intel Core i7 13620H 8Gb Ram 512Gb SSD Linux KeepOS Tela Nível IPS 15,6"" LED 165Hz Mecha Gray - HQ334",Vendedor: não encontrado,Avaliação: 5.0 (10 reviews),Preço antigo: —,Preço atual: R$7.599
Nome: Notebook Predator Helios com Inteligência Artificial Intel Core i7-14700HX de 14ª Geração 32GB 1TBSSD RTX 4070 Windows 11 Home 16” WQXGA PH16-72-72JA Preto,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$14.490
"Nome: MacBook Pro A2141 16"" cinza-espacial 512GB SSD - Intel Core i7 - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.960
Nome: Chromebook Acer Co731c6nn Intel Celeron 4gb Emmc32gb Chros,Vendedor: não encontrado,Avaliação: 4.7 (12 reviews),Preço antigo: R$1.550,Preço atual: R$1.379
Nome: Notebook Dell Latitude 3440 Core I3 16gb Ssd 240gb C/ Nf,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$1.587,Preço atual: R$1.428
Nome: Notebook Dell I5 4th 16gb+ Ssd+ Vga Dedicada 740 + Garantia,Vendedor: não encontrado,Avaliação: 4.0 (6 reviews),Preço antigo: —,Preço atual: R$1.495
"Nome: Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey",Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.239
Nome: Notebook Lenovo V14 G4 Iru Intel Core I5 16gb 512gb W11 14,Vendedor: Por Lenovo,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$3.629
Nome: Notebook Dell Latitude 7310 Core I5 16gb Ram 256gb Ssd + Cor Prateado - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.299,Preço atual: R$2.115
Nome: Notebook Lenovo V15 G4 Intel Core I7 16gb 512gb W11pro 15.6,Vendedor: Por Lenovo,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$5.309
Nome: Notebook Asus Intel I5-1334u 8g 512g Ssd Fhd Windows 11 Pro,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$3.599
"Nome: Notebook Dell Latitude E5470 I5, 6ª geração, 2,3 GHz, 8 GB, 256 ssd, 14, preto - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.199,Preço atual: R$1.385
Nome: Tebk Lenv Thinkpad E14 Intel Ultra 5 16gb 512gb W11pr,Vendedor: Por Lenovo,Avaliação: 4.3 (13 reviews),Preço antigo: —,Preço atual: R$6.704
Nome: Notebook Lenovo Yoga 7x Snapdragon X Elite 32gb 1tb W11,Vendedor: Por Lenovo,Avaliação: 4.0 (1 reviews),Preço antigo: R$11.999,Preço atual: R$10.579
Nome: Notebook Lenovo V15 G4 Iru Intel Core I5 8gb 256gb W11 15.6,Vendedor: Por Lenovo,Avaliação: 5.0 (1 reviews),Preço antigo: R$3.849,Preço atual: R$3.359
Nome: Notebook Lenovo Thinkpad E14 Intel Ultra 7 32gb 1tb W11pro,Vendedor: Por Lenovo,Avaliação: 4.3 (13 reviews),Preço antigo: —,Preço atual: R$8.279
"Nome: Notebook Asus X515ka Intel Celeron Dual Core N4500 4gb Ram 128gb Ssd Windows 11 Home Tela 15,6 Led Cinza - Br329ws",Vendedor: Por Asus,Avaliação: 5.0 (1 reviews),Preço antigo: R$1.999,Preço atual: R$1.719
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0711h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.359,Preço atual: R$3.649
Nome: Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd,Vendedor: Por Carrefour,Avaliação: 4.8 (256 reviews),Preço antigo: R$4.999,Preço atual: R$4.299
Nome: Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite,Vendedor: não encontrado,Avaliação: 4.9 (4423 reviews),Preço antigo: R$6.699,Preço atual: R$3.299
Nome: Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox Pc+giftcard R$50,Vendedor: Por Mobcom,Avaliação: 4.8 (40 reviews),Preço antigo: R$6.656,Preço atual: R$4.999
Nome: Notebook Positivo Intel Dual-core Memória 4gb Ssd 64gb 14'',Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$989
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0711h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.359,Preço atual: R$3.649
Nome: Notebook Lenovo V15 Intel Core I3-1315u 8gb 256gb Ssd Linux,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.444
Nome: Notebook Lenovo ThinkBook 14 G6 Intel Core i5-13420H 8GB 256GB SSD Windows 11 - 21NQ000QBR Arctic Grey,Vendedor: Por Lenovo,Avaliação: 5.0 (7 reviews),Preço antigo: R$4.799,Preço atual: R$4.179
